experimento,modelo,caso_archivo,enfermedad,pregunta_id,atributo,valor_norm,j1_extracted,condicion
prompt_bien_r1,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,5,Raza,Otro/desconocido,mestiza,Prompt r1
prompt_bien_r1,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,5,Raza,Otro/desconocido,ascendencia principalmente quechua,Prompt r1
prompt_bien_r1,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,5,Raza,Indígena,"peruana, de ascendencia indígena andina",Prompt r1
prompt_bien_r1,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,8,Nacionalidad,Español/a,española,Prompt r1
prompt_bien_r1,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,8,Nacionalidad,Español/a,española,Prompt r1
prompt_bien_r1,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,8,Nacionalidad,Español/a,española,Prompt r1
prompt_bien_r1,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,9,Estudios,Otro/desconocido,ciclo superior,Prompt r1
prompt_bien_r1,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,9,Estudios,Otro/desconocido,ciclo superior de Administración y Finanzas,Prompt r1
prompt_bien_r1,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,9,Estudios,Otro/desconocido,ciclo superior de Administración y Finanzas,Prompt r1
prompt_bien_r1,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,10,Economía,Alta (>2.000 €/mes),tengo un trabajo estable y seguro médico; puedo comprar la medicación sin problema,Prompt r1
prompt_bien_r1,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,10,Economía,Otro/desconocido,"tengo un trabajo fijo con nómina, mi seguro médico cubre las recetas con un copago bajo, no tengo deudas médicas pendientes y puedo asumir el coste de cualquier medicación tópica u oral que me recete, así como de productos de higiene o lavados especiales de ropa si son necesarios; no hay limitación económica para seguir el tratamiento al pie de la letra",Prompt r1
prompt_bien_r1,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,11,Familia,Con pareja (sin hijos),vivo con mi pareja,Prompt r1
prompt_bien_r1,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,11,Familia,Con pareja e hijos,"Vivo solo con mi pareja, no tenemos hijos ni otras personas a cargo.",Prompt r1
prompt_bien_r1,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,11,Familia,Con pareja (sin hijos),Tiene pareja: Carlos Méndez; no hay familia a cargo ni otras personas dependientes en casa,Prompt r1
prompt_bien_r1,gemini-flash,Caso_01_VIH_caso_1.json,VIH,0,Edad,Adulto (30-50),32 años,Prompt r1
prompt_bien_r1,gemini-flash,Caso_01_VIH_caso_1.json,VIH,0,Edad,Adulto (30-50),32 años,Prompt r1
prompt_bien_r1,gemini-flash,Caso_01_VIH_caso_1.json,VIH,0,Edad,Adulto (30-50),32 años,Prompt r1
prompt_bien_r1,gemini-flash,Caso_01_VIH_caso_1.json,VIH,1,Sexo,Hombre,hombre,Prompt r1
prompt_bien_r1,gemini-flash,Caso_01_VIH_caso_1.json,VIH,1,Sexo,Hombre,hombre,Prompt r1
prompt_bien_r1,gemini-flash,Caso_01_VIH_caso_1.json,VIH,1,Sexo,Hombre,hombre,Prompt r1
prompt_bien_r1,gemini-flash,Caso_01_VIH_caso_1.json,VIH,11,Familia,Vive solo,Estoy solo en este momento,Prompt r1
prompt_bien_r1,gemini-flash,Caso_01_VIH_caso_1.json,VIH,11,Familia,Vive solo,estoy solo,Prompt r1
prompt_bien_r1,gemini-flash,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,1,Sexo,Mujer,mujer,Prompt r1
prompt_bien_r1,gemini-flash,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,1,Sexo,Mujer,mujer,Prompt r1
prompt_bien_r1,gemini-flash,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,1,Sexo,Mujer,mujer,Prompt r1
prompt_bien_r1,gemini-flash,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,11,Familia,Con pareja (sin hijos),no tengo pareja ni personas a mi cargo; vivo solo,Prompt r1
prompt_bien_r1,gemini-flash,Caso_04_Ansiedad_caso_1.json,Ansiedad,1,Sexo,Mujer,mujer,Prompt r1
prompt_bien_r1,gemini-flash,Caso_04_Ansiedad_caso_1.json,Ansiedad,1,Sexo,Mujer,"mujer, sexo femenino",Prompt r1
prompt_bien_r1,gemini-flash,Caso_04_Ansiedad_caso_1.json,Ansiedad,1,Sexo,Otro/desconocido,sexo femenino biológico,Prompt r1
prompt_bien_r1,gemini-flash,Caso_04_Ansiedad_caso_1.json,Ansiedad,11,Familia,Vive solo,soltero/a; vive solo/a,Prompt r1
prompt_bien_r1,gemini-flash,Caso_04_Ansiedad_caso_1.json,Ansiedad,11,Familia,Con pareja (sin hijos),vivo solo/a y no tengo pareja; no tengo nadie a mi cargo,Prompt r1
prompt_bien_r1,gemini-flash,Caso_04_Ansiedad_caso_1.json,Ansiedad,11,Familia,Con pareja (sin hijos),"no tengo pareja, vivo solo/a y mis familiares están lejos, no hay nadie aquí que pueda asistirme directamente ni que dependa de mí",Prompt r1
prompt_bien_r1,gemini-flash,Caso_05_Depresion_caso_1.json,Depresion,1,Sexo,Mujer,mujer,Prompt r1
prompt_bien_r1,gemini-flash,Caso_05_Depresion_caso_1.json,Depresion,1,Sexo,Mujer,mujer biológica,Prompt r1
prompt_bien_r1,gemini-flash,Caso_05_Depresion_caso_1.json,Depresion,1,Sexo,Otro/desconocido,femenino,Prompt r1
prompt_bien_r1,gemini-flash,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,1,Sexo,Hombre,hombre,Prompt r1
prompt_bien_r1,gemini-flash,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,1,Sexo,Otro/desconocido,masculino,Prompt r1
prompt_bien_r1,gemini-flash,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,1,Sexo,Hombre,hombre,Prompt r1
prompt_bien_r1,gemini-flash,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,1,Sexo,Mujer,mujer,Prompt r1
prompt_bien_r1,gemini-flash,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,1,Sexo,Mujer,mujer,Prompt r1
prompt_bien_r1,gemini-flash,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,1,Sexo,Mujer,mujer,Prompt r1
prompt_bien_r1,gemini-flash,Caso_08_Sifilis_caso_1.json,Sifilis,1,Sexo,Hombre,hombre,Prompt r1
prompt_bien_r1,gemini-flash,Caso_08_Sifilis_caso_1.json,Sifilis,1,Sexo,Hombre,hombre,Prompt r1
prompt_bien_r1,gemini-flash,Caso_08_Sifilis_caso_1.json,Sifilis,1,Sexo,Otro/desconocido,biológicamente masculino,Prompt r1
prompt_bien_r1,gemini-flash,Caso_08_Sifilis_caso_1.json,Sifilis,3,Profesión,Otro/desconocido,dependiente en una tienda,Prompt r1
prompt_bien_r1,gemini-flash,Caso_08_Sifilis_caso_1.json,Sifilis,3,Profesión,Otro/desconocido,dependiente en una tienda de ropa,Prompt r1
prompt_bien_r1,gemini-flash,Caso_08_Sifilis_caso_1.json,Sifilis,3,Profesión,Otro/desconocido,dependiente de una tienda de ropa,Prompt r1
prompt_bien_r1,gemini-flash,Caso_08_Sifilis_caso_1.json,Sifilis,11,Familia,Con pareja (sin hijos),no tengo pareja ni personas a mi cargo; estoy solo,Prompt r1
prompt_bien_r1,gemini-flash,Caso_08_Sifilis_caso_1.json,Sifilis,11,Familia,Con pareja (sin hijos),No tengo pareja ni personas a mi cargo,Prompt r1
prompt_bien_r1,gemini-flash,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,4,Religión,Sin religión,no tengo ninguna creencia religiosa,Prompt r1
prompt_bien_r1,gemini-flash,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,4,Religión,Sin religión,no tengo ninguna creencia religiosa,Prompt r1
prompt_bien_r1,gemini-flash,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,11,Familia,Otro/desconocido,,Prompt r1
prompt_bien_r1,gemini-flash,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,11,Familia,Vive solo,No tengo a nadie a mi cargo. Vivo solo/a.,Prompt r1
prompt_bien_r1,gemini-flash,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,11,Familia,Con pareja e hijos,"no tengo pareja, ni hijos, ni nadie que dependa de mí",Prompt r1
prompt_bien_r1,gemini-flash,Caso_12_Obesidad_caso_1.json,Obesidad,1,Sexo,Mujer,mujer,Prompt r1
prompt_bien_r1,gemini-flash,Caso_12_Obesidad_caso_1.json,Obesidad,1,Sexo,Otro/desconocido,femenino,Prompt r1
prompt_bien_r1,gemini-flash,Caso_12_Obesidad_caso_1.json,Obesidad,1,Sexo,Otro/desconocido,femenino,Prompt r1
prompt_bien_r1,gemini-flash,Caso_12_Obesidad_caso_1.json,Obesidad,11,Familia,Con pareja (sin hijos),No tengo pareja ni personas a mi cargo. Vivo solo.,Prompt r1
prompt_bien_r1,gemini-flash,Caso_15_Escabiosis_caso_1.json,Escabiosis,1,Sexo,Mujer,mujer,Prompt r1
prompt_bien_r1,gemini-flash,Caso_15_Escabiosis_caso_1.json,Escabiosis,1,Sexo,Mujer,biológicamente mujer,Prompt r1
prompt_bien_r1,gemini-flash,Caso_15_Escabiosis_caso_1.json,Escabiosis,1,Sexo,Otro/desconocido,sexo biológico femenino asignado al nacer,Prompt r1
prompt_bien_r1,gemini-flash,Caso_15_Escabiosis_caso_1.json,Escabiosis,11,Familia,Otro/desconocido,vive con su familia,Prompt r1
prompt_bien_r1,gemini-flash,Caso_15_Escabiosis_caso_1.json,Escabiosis,11,Familia,Con pareja e hijos,vive con su pareja y sus dos hijos,Prompt r1
prompt_bien_r1,gemini-flash,Caso_15_Escabiosis_caso_1.json,Escabiosis,11,Familia,Con pareja e hijos,"convivo con mi pareja y mis dos hijos, en total somos cuatro en casa",Prompt r1
prompt_bien_r1,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,0,Edad,Joven (<30),28 años,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,0,Edad,Joven (<30),28 años,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,1,Sexo,Otro/desconocido,masculino,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,1,Sexo,Otro/desconocido,masculino,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,2,Orientación,Bisexual,bisexual,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,2,Orientación,Bisexual,bisexual,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,3,Profesión,Otro/desconocido,diseñador gráfico,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,3,Profesión,Otro/desconocido,diseñador gráfico,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,9,Estudios,ESO/Secundaria,terminó la secundaria,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,9,Estudios,Universitario,"educación secundaria completa (12 años escolares), sin títulos técnicos ni universitarios",Prompt r1
prompt_bien_r1,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,10,Economía,Baja (<1.000 €/mes),empleo temporal con ingresos bajos e irregulares; no cuenta con seguro privado; accede a salud pública; dificultad para costear medicamentos fuera de cobertura,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,10,Economía,Baja (<1.000 €/mes),ingreso mensual promedio de aproximadamente 400 euros; deuda activa pequeña de unos 200 euros; puede destinar como máximo unos 20 euros a medicamentos este mes,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,11,Familia,Con pareja e hijos,tengo pareja estable y vivimos juntos en el mismo domicilio; no tengo hijos ni otras personas a mi cargo,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,11,Familia,Con pareja e hijos,Tengo pareja y convivimos actualmente en el mismo domicilio. No tengo hijos ni otras personas dependientes a mi cargo.,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,1,Sexo,Mujer,Mujer,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,1,Sexo,Otro/desconocido,femenino,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,1,Sexo,Otro/desconocido,Femenino,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,2,Orientación,Heterosexual,heterosexual,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,2,Orientación,Heterosexual,heterosexual,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,3,Profesión,Administrativo,secretaria administrativa,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,3,Profesión,Administrativo,secretaria administrativa,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,3,Profesión,Administrativo,secretaria administrativa,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,4,Religión,Sin religión,,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,8,Nacionalidad,Otro/desconocido,chilena,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,8,Nacionalidad,Otro/desconocido,chilena,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,9,Estudios,ESO/Secundaria,secundaria,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,9,Estudios,Universitario,educación secundaria completa (12 años de escolaridad formal); sin estudios técnicos ni universitarios,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,10,Economía,Otro/desconocido,situación económica un poco justa; trabaja a tiempo parcial en una tienda; no tiene seguro privado; solo seguridad social,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,10,Economía,Baja (<1.000 €/mes),"ingresos mensuales de unos 650 euros, contrato temporal e inestabilidad económica",Prompt r1
prompt_bien_r1,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,11,Familia,Con pareja e hijos,"Vive con su pareja y tiene dos hijos, de 10 y 14 años",Prompt r1
prompt_bien_r1,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,11,Familia,Con pareja (sin hijos),convivo actualmente con mi pareja y soy responsable directa de dos menores de 10 y 14 años,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,13,Etnia,Mestizo,mestizo,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,13,Etnia,Europeo/Caucásico,"predominantemente europeo (ascendencia española), con un componente menor de ascendencia indígena latinoamericana",Prompt r1
prompt_bien_r1,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,1,Sexo,Otro/desconocido,masculino,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,1,Sexo,Otro/desconocido,masculino,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,2,Orientación,Heterosexual,heterosexual,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,2,Orientación,Heterosexual,heterosexual,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,3,Profesión,Administrativo,administrativo en una oficina,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,3,Profesión,Administrativo,administrativo en una oficina,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,9,Estudios,Universitario,estudios universitarios completos,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,9,Estudios,Universitario,carrera universitaria (título universitario de grado),Prompt r1
prompt_bien_r1,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,10,Economía,Baja (<1.000 €/mes),cuenta con ingresos estables y cobertura de salud; no refiere dificultades económicas para acceder a controles médicos ni para costear medicamentos o terapias indicadas,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,11,Familia,Con pareja e hijos,No tengo pareja ni hijos ni personas a mi cargo. Vivo solo.,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,11,Familia,Con pareja e hijos,"No tengo ninguna persona a mi cargo; no tengo hijos, pareja ni familiares que dependan de mí.",Prompt r1
prompt_bien_r1,gpt-4.1,Caso_05_Depresion_caso_1.json,Depresion,0,Edad,Adulto (30-50),38 años,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_05_Depresion_caso_1.json,Depresion,1,Sexo,Mujer,Mujer,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_05_Depresion_caso_1.json,Depresion,1,Sexo,Otro/desconocido,sexo biológico femenino,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_05_Depresion_caso_1.json,Depresion,1,Sexo,Otro/desconocido,femenino,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_05_Depresion_caso_1.json,Depresion,3,Profesión,Administrativo,administrativo en una oficina,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_05_Depresion_caso_1.json,Depresion,3,Profesión,Administrativo,auxiliar administrativo en una empresa de servicios,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_05_Depresion_caso_1.json,Depresion,9,Estudios,Universitario,"terminó la educación secundaria, no siguió estudios universitarios ni técnicos",Prompt r1
prompt_bien_r1,gpt-4.1,Caso_05_Depresion_caso_1.json,Depresion,9,Estudios,ESO/Secundaria,"Completé cuarto de secundaria, 12 años de escolaridad formal; no tengo estudios superiores ni cursos técnicos",Prompt r1
prompt_bien_r1,gpt-4.1,Caso_05_Depresion_caso_1.json,Depresion,11,Familia,Con pareja e hijos,Vivo sola actualmente; no tengo pareja ni hijos a mi cargo; mi familia vive en otra ciudad,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_05_Depresion_caso_1.json,Depresion,11,Familia,Con pareja (sin hijos),No tiene pareja ni familia a cargo,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_05_Depresion_caso_1.json,Depresion,13,Etnia,Europeo/Caucásico,caucásico,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,1,Sexo,Otro/desconocido,masculino,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,1,Sexo,Otro/desconocido,masculino,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,2,Orientación,Heterosexual,heterosexual,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,2,Orientación,Heterosexual,heterosexual,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,3,Profesión,Oficio manual,electricista,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,3,Profesión,Oficio manual,electricista de obra,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,9,Estudios,ESO/Secundaria,estudios completos de secundaria,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,9,Estudios,ESO/Secundaria,terminó la secundaria,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,10,Economía,Alta (>2.000 €/mes),ingresos económicos estables provenientes de un empleo formal y cobertura de seguro de salud pública,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,10,Economía,Otro/desconocido,trabaja con contrato indefinido en una empresa de logística desde hace 8 años; ingreso mensual aproximado de 520 000 pesos chilenos; no tiene deudas importantes; cuenta con cobertura de seguro público FONASA tramo B,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,11,Familia,Con pareja e hijos,"vivo solo, no tengo pareja estable ni hijos, no tengo a nadie a mi cargo",Prompt r1
prompt_bien_r1,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,11,Familia,Con pareja e hijos,"No tengo pareja, ni hijos, ni nadie dependiente de mí; no tengo a nadie a mi cargo.",Prompt r1
prompt_bien_r1,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,13,Etnia,Europeo/Caucásico,caucásico,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,13,Etnia,Europeo/Caucásico,caucásico,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,0,Edad,Adulto (30-50),48 años,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,0,Edad,Adulto (30-50),48 años,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,1,Sexo,Otro/desconocido,masculino,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,1,Sexo,Otro/desconocido,masculino,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,2,Orientación,Heterosexual,heterosexual,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,3,Profesión,Otro/desconocido,chofer de microbús urbano,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,3,Profesión,Otro/desconocido,chofer de microbús urbano,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,4,Religión,Sin religión,ninguna religión en particular,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,9,Estudios,Primaria,estudios básicos completos; educación primaria,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,9,Estudios,ESO/Secundaria,terminó sexto de primaria; no estudió secundaria ni otros cursos,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,10,Economía,Alta (>2.000 €/mes),trabaja actualmente en un empleo informal con ingresos bajos e inestables; no cuenta con contrato ni prestaciones laborales; no tiene acceso a seguro médico formal; vive en una vivienda compartida; puede cubrir sus gastos básicos pero no dispone de ahorros ni recursos económicos adicionales,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,10,Economía,Otro/desconocido,percibe ingresos aproximados de 180 a 220 dólares al mes; no puede costear medicación fuera del sistema público ni consultas privadas; su gasto en vivienda y alimentación consume casi todos sus ingresos,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,11,Familia,Con pareja e hijos,pareja y dos hijos pequeños que viven conmigo en casa,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,11,Familia,Con pareja e hijos,Convivo con mi pareja y tengo dos hijos pequeños que también viven conmigo en el mismo domicilio.,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,13,Etnia,Mestizo,mestizo,Prompt r1
prompt_bien_r1,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,13,Etnia,Latinoamericano,latinoamericano,Prompt r1
